age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,previous,poutcome,Target,age_group
58,1,0,1,0,-11,0,0,2,112,1,0,3,0,8
39,1,1,0,0,0,1,0,2,262,2,0,3,0,4
43,1,1,1,0,-509,1,0,2,124,1,0,3,0,5
39,10,1,0,0,408,1,0,2,53,1,0,3,0,4
36,7,2,0,0,58,1,0,2,134,1,0,3,0,3
57,5,2,1,0,1640,0,1,2,204,4,0,3,0,7
36,0,2,1,0,20,1,0,2,186,1,0,3,0,3
50,1,1,0,0,71,1,0,2,678,1,0,3,0,6
55,1,1,1,0,52,1,0,2,182,1,0,3,0,7
44,6,1,2,0,292,1,0,2,162,1,0,3,0,5
44,7,0,1,0,424,1,0,2,27,1,0,3,0,5
39,3,2,0,0,109,1,0,2,699,3,0,3,0,4
46,1,1,3,0,1044,1,0,2,43,1,0,3,0,5
39,1,1,1,0,983,1,0,2,97,1,0,3,0,4
34,0,1,1,0,869,0,0,2,1677,1,0,3,1,3
40,1,1,0,0,668,1,0,2,283,2,0,3,0,4
50,4,1,2,0,964,1,0,2,323,1,0,3,0,6
31,4,2,1,0,301,1,0,2,82,1,0,3,0,2
37,0,2,1,0,140,1,0,2,310,1,0,3,0,3
39,4,2,1,0,1877,1,0,2,185,1,0,3,0,4
51,1,1,0,0,1127,1,0,2,47,1,0,3,0,6
41,9,1,1,0,871,1,0,2,145,1,0,3,0,4
41,9,1,1,0,767,1,1,2,204,1,0,3,0,4
43,1,1,1,0,0,0,0,2,187,1,0,3,0,5
30,7,2,1,0,209,1,0,2,30,2,0,3,0,2
54,4,0,0,0,0,0,0,2,472,1,0,3,0,7
43,1,0,1,0,110,1,1,2,448,1,0,3,0,5
59,4,0,2,0,-76,1,1,2,264,1,0,3,0,8
47,9,1,3,0,178,1,0,2,169,1,0,3,0,5
40,1,1,0,0,-66,1,0,2,288,1,0,3,0,4
32,9,1,1,0,0,1,0,2,176,2,0,3,0,2
29,1,1,1,0,1,1,0,2,215,1,0,3,0,2
36,1,1,1,0,0,1,0,2,337,1,0,3,0,3
55,10,1,2,0,5345,0,0,2,278,1,0,3,0,7
30,1,0,1,0,-209,1,0,2,188,2,0,3,0,2
39,0,2,1,0,0,1,0,2,174,2,0,3,0,4
39,1,0,1,0,42,1,0,2,226,2,0,3,0,4
50,1,0,1,0,41,1,0,2,190,1,0,3,0,6
44,1,1,1,0,-99,1,0,2,111,2,0,3,0,5
37,9,2,1,0,17,1,0,2,164,1,0,3,0,3
46,0,1,0,0,276,1,1,2,157,2,0,3,0,5
32,9,2,3,0,-170,0,0,2,46,1,0,3,0,2
37,4,2,2,0,230,1,1,2,374,1,0,3,0,3
29,1,1,1,0,9,1,0,2,349,1,0,3,0,2
41,1,1,1,0,946,1,0,2,325,1,0,3,0,4
45,1,1,0,0,1297,1,0,2,233,2,0,3,0,5
57,5,0,1,0,-331,1,0,2,531,1,0,3,0,7
48,1,2,1,0,44,1,0,2,153,1,0,3,0,6
60,5,1,1,1,15,0,0,2,80,1,0,3,0,8
26,0,2,1,0,712,1,0,2,232,1,0,3,0,1
58,5,1,1,0,5435,1,0,2,118,1,0,3,0,8
34,0,1,1,0,507,1,0,2,190,1,0,3,0,3
55,10,0,1,0,387,1,0,2,918,1,0,3,1,7
41,1,1,0,0,0,1,1,2,238,1,0,3,0,4
50,4,0,1,0,1716,1,0,2,82,1,0,3,0,6
49,2,1,1,0,167,1,1,2,198,3,0,3,0,6
44,0,1,3,0,40,0,1,2,160,2,0,3,0,5
44,1,1,0,0,148,1,0,2,211,1,0,3,0,5
31,9,1,1,0,17,1,1,2,120,1,0,3,0,2
34,1,2,2,0,1011,1,0,2,136,1,0,3,0,3
46,4,2,3,0,1527,1,0,2,269,1,0,3,0,5
42,4,1,2,0,744,0,0,2,157,1,0,3,0,4
52,0,1,1,0,484,1,0,2,128,1,0,3,0,6
29,4,2,2,0,0,1,0,2,211,1,0,3,0,2
53,5,1,0,0,136,1,0,2,267,2,0,3,0,7
43,1,1,1,0,1335,1,0,2,371,2,0,3,0,5
38,4,1,1,0,517,1,0,2,288,2,0,3,0,4
46,4,1,2,0,459,1,0,2,221,1,0,3,0,5
48,4,0,3,0,549,1,0,2,427,1,0,3,0,6
30,0,0,1,0,83,1,1,2,310,1,0,3,0,2
44,1,1,0,0,213,0,0,2,158,1,0,3,0,5
31,3,1,0,0,203,1,0,2,604,3,0,3,0,2
42,7,2,1,0,518,1,0,2,198,1,0,3,0,4
40,4,2,2,0,3877,1,0,2,145,1,0,3,0,4
52,0,1,1,0,1236,1,0,2,247,1,0,3,0,6
45,1,0,1,0,756,1,0,2,179,2,0,3,0,5
48,1,1,1,0,157,1,0,2,73,1,0,3,0,6
45,1,1,0,0,-66,1,0,2,263,2,0,3,0,5
34,1,1,3,0,245,1,0,2,13,1,0,3,0,3
34,1,1,0,0,-144,1,0,2,79,2,0,3,0,3
46,1,1,1,0,71,1,0,2,416,1,0,3,0,5
49,7,0,1,0,505,1,0,2,162,1,0,3,0,6
50,9,1,0,0,249,1,0,2,129,1,0,3,0,6
34,0,2,1,0,0,1,0,2,150,1,0,3,0,3
40,10,2,1,0,11,1,0,2,43,1,0,3,0,4
36,0,1,1,0,639,1,0,2,191,1,0,3,0,3
59,1,0,3,0,124,1,0,2,26,1,0,3,0,8
45,1,1,1,0,82,1,0,2,250,1,0,3,0,5
36,6,1,2,0,107,1,0,2,146,1,0,3,0,3
56,7,1,1,0,473,1,0,2,416,1,0,3,0,7
42,7,0,1,0,372,1,1,2,121,2,0,3,0,4
30,0,1,1,0,46,1,0,2,114,2,0,3,0,2
30,8,2,2,0,34,1,0,2,289,1,0,3,0,2
47,6,1,3,0,935,1,0,2,225,1,0,3,0,5
33,1,1,1,0,-10,1,0,2,123,1,0,3,0,3
36,0,1,1,0,-106,1,0,2,130,2,0,3,0,3
39,7,0,0,0,471,1,0,2,161,2,0,3,0,4
56,0,0,1,0,778,1,0,2,149,2,0,3,0,7
39,1,0,3,0,170,1,0,2,268,2,0,3,0,4
42,9,1,1,0,315,1,0,2,259,2,0,3,0,4
52,1,1,1,0,3165,0,0,2,26,1,0,3,0,6
36,0,0,1,0,131,1,0,2,153,1,0,3,0,3
35,2,1,1,1,204,1,0,2,424,2,0,3,0,3
47,9,1,1,0,83,1,0,2,179,2,0,3,0,5
59,7,0,1,0,0,1,1,2,97,1,0,3,0,8
57,1,1,0,0,5431,1,1,2,383,1,0,3,0,7
38,4,1,3,0,1759,1,0,2,440,1,0,3,0,4
46,10,1,1,0,-125,1,0,2,23,1,0,3,0,5
34,1,1,1,0,0,0,0,2,195,1,0,3,0,3
28,7,2,1,0,5090,1,0,2,1297,3,0,3,1,2
38,9,1,3,0,573,1,0,2,87,1,0,3,0,4
56,1,1,1,0,1602,1,0,2,427,1,0,3,0,7
41,1,2,0,1,-137,1,1,2,189,1,0,3,0,4
52,9,1,3,0,0,0,0,2,195,1,0,3,0,6
54,7,1,1,0,193,0,0,2,179,1,0,3,0,7
61,5,1,1,0,195,1,1,2,179,1,0,3,0,8
53,2,1,1,0,288,0,0,2,69,1,0,3,0,7
47,9,1,1,0,19,1,0,2,105,2,0,3,0,5
53,1,1,0,0,25,1,0,2,266,3,0,3,0,7
46,7,1,1,0,216,1,0,2,524,2,0,3,0,5
39,1,0,0,0,190,1,1,2,96,2,0,3,0,4
56,9,0,1,0,99,1,0,2,155,2,0,3,0,7
55,7,0,0,0,2298,1,0,2,162,2,0,3,0,7
44,4,1,2,0,17,1,0,2,352,2,0,3,0,5
37,9,1,0,0,0,1,0,2,76,4,0,3,0,3
35,1,1,0,0,0,1,0,2,154,2,0,3,0,3
55,1,1,1,0,840,1,0,2,310,2,0,3,0,7
37,7,1,1,0,358,1,0,2,390,3,0,3,0,3
30,9,2,1,0,0,1,0,2,369,1,0,3,0,2
37,1,1,0,0,-325,1,1,2,112,2,0,3,0,3
36,9,2,1,0,-15,1,0,2,341,3,0,3,0,3
38,9,1,1,0,581,1,0,2,79,1,0,3,0,4
41,0,0,0,0,4070,1,0,2,140,2,0,3,0,4
48,5,1,1,0,74,0,1,2,315,1,0,3,0,6
55,7,0,1,0,141,1,0,2,262,2,0,3,0,7
28,7,0,1,0,89,0,0,2,174,2,0,3,0,2
54,7,1,1,1,0,1,0,2,138,3,0,3,0,7
30,1,1,1,0,450,0,0,2,526,2,0,3,0,2
48,9,1,2,0,310,0,0,2,135,1,0,3,0,6
31,6,1,1,0,0,1,0,2,36,5,0,3,0,2
38,1,1,1,0,384,1,0,2,1906,3,0,3,0,4
37,1,1,1,0,395,1,0,2,219,2,0,3,0,3
37,7,2,3,0,-118,1,0,2,147,2,0,3,0,3
56,1,1,0,0,5,1,1,2,407,2,0,3,0,7
51,1,1,1,0,50,1,1,2,121,1,0,3,0,6
39,1,1,1,0,285,1,1,2,209,1,0,3,0,4
49,9,1,3,0,15,0,0,2,92,2,0,3,0,6
51,1,1,0,0,653,1,1,2,208,1,0,3,0,6
43,6,1,1,0,918,1,0,2,193,1,0,3,0,5
32,7,1,1,0,243,1,1,2,144,1,0,3,0,2
29,9,2,2,0,405,1,0,2,65,1,0,3,0,2
48,4,0,2,0,1328,1,0,2,339,1,0,3,0,6
55,7,1,0,0,255,1,0,2,285,1,0,3,0,7
53,1,1,1,0,3397,1,0,2,231,1,0,3,0,7
47,9,1,3,0,2106,1,0,2,168,1,0,3,0,5
39,4,1,2,0,2877,1,0,2,278,1,0,3,0,4
31,1,2,2,0,60,1,1,2,389,1,0,3,0,2
39,1,1,0,0,2226,1,0,2,158,1,0,3,0,4
40,1,1,0,0,2880,1,0,2,145,2,0,3,0,4
40,9,2,3,0,-5,1,0,2,78,2,0,3,0,4
48,9,1,1,0,147,0,0,2,142,3,0,3,0,6
33,9,0,1,0,7,1,1,2,87,1,0,3,0,3
40,9,1,1,0,109,1,0,2,147,2,0,3,0,4
59,5,1,0,0,-119,1,0,2,289,1,0,3,0,8
30,9,1,1,0,484,1,0,2,703,1,0,3,1,2
31,4,2,2,0,1852,1,0,2,170,3,0,3,0,2
35,10,1,1,0,533,1,0,2,802,1,0,3,0,3
54,9,0,1,0,21,1,0,2,381,2,0,3,0,7
34,0,2,3,0,2434,1,0,2,218,4,0,3,0,3
32,9,1,1,0,90,1,1,2,57,2,0,3,0,2
56,0,0,3,0,4246,1,0,2,304,2,0,3,0,7
32,0,2,2,0,395,1,0,2,241,3,0,3,0,2
42,1,1,0,0,15,1,0,2,230,1,0,3,0,4
33,7,1,2,0,85,0,0,2,262,3,0,3,0,3
52,2,1,2,0,-184,1,1,2,392,2,0,3,0,6
52,7,1,1,0,660,0,0,2,201,2,0,3,0,6
52,1,0,0,1,-183,1,0,2,145,1,0,3,0,6
30,10,0,1,0,1144,1,0,2,252,1,0,3,0,2
44,7,0,1,0,1,1,0,2,235,4,0,3,0,5
35,0,1,1,0,69,1,1,2,235,2,0,3,0,3
55,4,2,1,0,220,1,0,2,328,2,0,3,0,7
33,1,1,0,0,332,1,0,2,116,2,0,3,0,3
37,1,2,1,0,240,1,0,2,246,1,0,3,0,3
42,9,2,1,0,0,1,0,2,293,1,0,3,0,4
43,10,1,1,0,0,1,0,2,37,2,0,3,0,5
38,2,1,2,0,898,1,0,2,132,2,0,3,0,4
37,9,1,1,0,123,1,1,2,530,2,0,3,0,3
31,8,2,1,0,252,1,0,2,175,3,0,3,0,2
41,4,1,2,0,65,1,0,2,524,2,0,3,0,4
41,9,1,1,0,-366,1,1,2,29,3,0,3,0,4
29,8,2,1,0,209,1,0,2,311,2,0,3,0,2
38,0,2,1,0,221,1,0,2,211,2,0,3,0,4
44,6,0,2,0,4,1,0,2,312,3,0,3,0,5
39,0,1,1,0,104,1,0,2,412,1,0,3,0,4
28,9,2,1,0,312,1,0,2,392,1,0,3,0,2
33,1,1,1,0,-349,1,0,2,191,1,0,3,0,3
41,7,1,3,0,4,0,0,2,284,2,0,3,0,4
40,1,1,0,0,-322,1,1,2,144,1,0,3,0,4
29,0,1,1,0,-150,1,0,2,328,1,0,3,0,2
38,4,1,3,0,1349,1,0,2,100,1,0,3,0,4
32,0,1,2,0,281,1,0,2,226,1,0,3,0,2
45,7,1,1,0,1259,1,0,2,507,1,0,3,0,5
33,0,2,1,0,101,1,0,2,392,1,0,3,0,3
34,1,1,1,0,848,1,0,2,684,2,0,3,0,3
41,2,1,3,0,89,1,0,2,333,2,0,3,0,4
41,1,1,1,0,140,1,0,2,311,3,0,3,0,4
35,0,2,1,0,148,1,0,2,128,2,0,3,0,3
40,9,2,1,0,200,1,0,2,322,2,0,3,0,4
60,6,1,0,0,46,1,0,2,202,4,0,3,0,8
47,7,0,1,0,201,1,0,2,92,2,0,3,0,5
46,1,1,0,0,530,1,0,2,739,3,0,3,0,5
31,1,2,1,0,0,1,0,2,273,2,0,3,0,2
49,6,1,1,0,1,1,0,2,260,3,0,3,0,6
29,1,1,1,0,43,1,0,2,268,2,0,3,0,2
31,4,2,2,0,-173,1,0,2,396,2,0,3,0,2
38,4,1,2,0,389,1,0,2,262,1,0,3,0,4
37,1,1,0,0,215,1,1,2,308,3,0,3,0,3
35,9,1,1,0,-131,1,0,2,467,2,0,3,0,3
31,4,2,1,0,783,1,0,2,320,1,0,3,0,2
41,0,1,1,0,0,1,0,2,160,3,0,3,0,4
46,7,1,3,0,80,1,0,2,245,2,0,3,0,5
40,7,0,1,0,105,1,0,2,189,2,0,3,0,4
29,0,1,1,0,182,1,1,2,477,1,0,3,0,2
49,0,1,1,0,82,1,0,2,310,1,0,3,0,6
42,4,1,2,0,0,1,0,2,65,3,0,3,0,4
54,7,1,1,0,510,1,0,2,196,2,0,3,0,7
40,4,2,2,0,242,1,0,2,221,2,0,3,0,4
53,0,1,1,0,244,1,1,2,197,2,0,3,0,7
49,4,1,2,0,92,1,0,2,221,2,0,3,0,6
40,1,1,0,1,0,1,0,2,64,2,0,3,0,4
29,8,2,1,0,948,1,0,2,75,2,0,3,0,2
36,1,1,0,0,23,1,0,2,400,2,0,3,0,3
37,9,1,1,0,710,1,0,2,378,3,0,3,0,3
39,7,1,1,0,1205,1,0,2,118,2,0,3,0,4
36,9,1,1,0,368,1,1,2,1597,2,0,3,1,3
44,2,1,2,0,1631,1,0,2,346,2,0,3,0,5
40,0,1,1,0,6,1,0,2,60,3,0,3,0,4
49,1,1,1,0,26,1,0,2,276,2,0,3,0,6
30,9,2,3,0,-48,1,0,2,152,2,0,3,0,2
57,4,1,2,0,2142,1,0,2,251,3,0,3,0,7
24,7,2,1,0,77,1,1,2,390,2,0,3,0,1
46,1,1,3,0,401,1,0,2,306,2,0,3,0,5
33,0,1,1,0,21,0,0,2,189,3,0,3,0,3
43,7,0,1,0,0,1,0,2,125,2,0,3,0,5
43,0,2,1,0,-497,1,0,2,234,2,0,3,0,5
40,1,0,0,0,369,0,0,2,79,2,0,3,0,4
44,9,2,3,0,78,1,0,2,13,6,0,3,0,5
35,9,2,2,0,226,1,1,2,283,3,0,3,0,3
47,9,1,1,0,503,1,0,2,109,2,0,3,0,5
33,1,1,1,0,372,1,0,2,132,2,0,3,0,3
31,0,1,1,0,0,1,1,2,144,2,0,3,0,2
40,1,0,1,0,0,1,0,2,121,2,0,3,0,4
36,2,1,2,0,125,1,0,2,95,3,0,3,0,3
56,5,0,0,0,4,1,0,2,31,3,0,3,0,7
40,0,2,3,0,419,1,0,2,112,3,0,3,0,4
41,0,0,1,0,322,1,0,2,87,4,0,3,0,4
53,5,1,1,0,303,1,0,2,593,2,0,3,0,7
39,1,1,1,0,607,1,0,2,99,2,0,3,0,4
44,1,0,1,0,579,1,0,2,198,2,0,3,0,5
38,0,1,1,0,3047,1,0,2,285,2,0,3,0,4
54,9,0,1,0,83,1,0,2,190,3,0,3,0,7
58,4,1,2,0,68,1,0,2,172,5,0,3,0,8
52,1,1,0,0,58,1,0,2,213,3,0,3,0,6
28,0,2,1,0,251,1,0,2,178,2,0,3,0,2
36,1,1,1,0,688,1,0,2,174,2,0,3,0,3
60,5,1,0,0,364,1,0,2,631,2,0,3,0,8
42,7,0,1,0,55,1,0,2,176,5,0,3,0,4
42,0,1,1,0,101,1,0,2,32,3,0,3,0,4
44,4,1,2,0,105,1,0,2,1529,2,0,3,0,5
51,1,0,0,0,325,1,0,2,254,2,0,3,0,6
49,1,1,0,0,198,1,0,2,200,2,0,3,0,6
47,2,1,3,0,209,1,0,2,135,2,0,3,0,5
37,1,1,1,0,183,1,0,2,112,4,0,3,0,3
34,4,1,2,0,105,1,0,2,314,3,0,3,0,3
35,7,1,1,0,109,1,0,2,597,3,0,3,0,3
35,1,2,1,0,376,1,1,2,207,3,0,3,0,3
40,1,1,0,0,-7,1,0,2,410,2,0,3,0,4
55,9,1,1,0,0,0,0,2,160,3,0,3,0,7
55,5,1,1,0,143,1,0,2,42,3,0,3,0,7
35,4,2,2,0,550,1,0,2,55,2,0,3,0,3
57,1,1,0,0,162,1,0,2,155,2,0,3,0,7
53,4,1,2,0,115,1,0,2,336,3,0,3,0,7
41,1,1,0,0,512,1,0,2,233,2,0,3,0,4
57,1,1,3,0,807,1,0,2,211,2,0,3,0,7
45,1,1,3,0,248,1,0,2,88,5,0,3,0,5
43,1,1,0,0,1211,1,0,2,208,3,0,3,0,5
56,6,1,3,0,7,0,0,2,305,2,0,3,0,7
31,2,1,2,0,281,1,0,2,206,2,0,3,0,2
37,1,2,1,0,88,1,0,2,128,2,0,3,0,3
30,4,1,2,0,32,1,0,2,122,3,0,3,0,2
30,0,2,1,0,115,1,0,2,66,3,0,3,0,2
54,1,1,1,0,254,1,0,2,66,2,0,3,0,7
36,4,1,2,0,144,1,0,2,164,2,0,3,0,3
55,10,1,2,0,383,0,0,2,343,3,0,3,0,7
37,0,2,1,0,569,1,1,2,126,2,0,3,0,3
38,3,1,1,0,0,1,0,2,59,3,0,3,0,4
48,0,1,1,0,3754,1,0,2,249,3,0,3,0,6
55,3,0,2,0,6920,1,0,2,406,3,0,3,0,7
59,7,1,1,0,307,1,1,2,250,7,0,3,0,8
37,9,1,1,0,-421,1,0,2,183,5,0,3,0,3
33,1,0,1,0,60,0,0,2,190,3,0,3,0,3
44,1,1,0,0,67,1,0,2,220,2,0,3,0,5
57,9,1,1,0,402,1,0,2,153,3,0,3,0,7
30,6,2,2,0,800,0,0,2,95,2,0,3,0,2
42,9,1,2,0,239,1,1,2,191,3,0,3,0,4
51,1,0,1,0,421,1,0,2,216,2,0,3,0,6
44,0,0,1,0,161,1,0,2,89,2,0,3,0,5
46,9,1,1,1,289,0,0,2,51,3,0,3,0,5
29,8,2,1,0,110,1,0,2,169,3,0,3,0,2
39,1,1,0,0,245,1,0,2,148,3,0,3,0,4
42,7,1,1,0,0,1,0,2,132,3,0,3,0,4
50,1,1,0,0,156,1,0,2,117,3,0,3,0,6
42,9,2,1,0,0,1,0,2,275,4,0,3,0,4
39,0,1,1,0,20,1,0,2,124,2,0,3,0,4
55,9,2,2,0,92,1,0,2,118,3,0,3,0,7
46,7,1,1,0,89,1,0,2,479,2,0,3,0,5
42,1,1,1,0,166,1,0,2,285,3,0,3,0,4
45,4,1,2,0,103,1,0,2,35,4,0,3,0,5
43,1,1,0,0,-454,1,0,2,322,2,0,3,0,5
42,0,1,1,0,445,1,0,2,202,2,0,3,0,4
30,0,1,1,0,4,0,0,2,172,8,0,3,0,2
47,1,1,1,0,1001,1,0,2,201,4,0,3,0,5
51,7,0,1,0,-69,1,0,2,216,3,0,3,0,6
38,9,2,1,0,42,1,0,2,195,2,0,3,0,4
57,9,1,3,0,1617,1,0,2,96,2,0,3,0,7
42,4,0,2,0,221,1,0,2,720,2,0,3,0,4
32,9,0,1,0,210,1,1,2,188,2,0,3,0,2
46,4,1,2,0,0,0,0,2,70,2,0,3,0,5
29,8,2,2,0,185,1,0,2,141,3,0,3,0,2
59,5,1,1,0,836,1,0,2,106,1,0,3,0,8
32,1,2,1,0,301,1,0,2,395,2,0,3,0,2
44,1,1,0,0,503,1,0,2,629,2,0,3,0,5
40,5,1,0,0,407,1,0,2,502,1,0,3,0,4
31,1,2,1,0,53,1,0,2,446,1,0,3,0,2
46,6,1,2,0,2303,1,0,2,241,1,0,3,0,5
43,4,1,2,0,144,1,0,2,131,3,0,3,0,5
34,7,1,1,0,205,1,0,2,312,1,0,3,0,3
39,4,1,2,0,305,1,0,2,275,6,0,3,0,4
30,1,0,1,0,251,1,1,2,120,2,0,3,0,2
56,5,1,1,0,0,1,0,2,333,4,0,3,0,7
29,9,1,1,0,8,0,0,2,113,1,0,3,0,2
40,1,0,1,0,139,1,0,2,91,1,0,3,0,4
36,7,1,1,0,184,1,0,2,128,3,0,3,0,3
37,1,2,1,0,238,1,0,2,200,2,0,3,0,3
35,0,1,1,0,0,0,0,2,326,1,0,3,0,3
35,1,1,0,1,0,1,0,2,292,1,0,3,0,3
47,7,1,0,0,222,1,0,2,68,1,0,3,0,5
31,7,1,1,0,414,1,0,2,215,1,0,3,0,2
56,5,2,0,0,223,1,0,2,97,1,0,3,0,7
57,9,1,1,0,197,0,0,2,32,1,0,3,0,7
36,1,1,1,0,-251,1,0,2,162,1,0,3,0,3
45,6,0,1,0,-139,1,0,2,152,3,0,3,0,5
47,1,1,3,0,733,1,0,2,268,1,0,3,0,5
29,9,2,2,0,0,1,0,2,104,2,0,3,0,2
57,7,1,1,0,1,0,0,2,852,1,0,3,0,7
45,1,1,0,0,97,1,0,2,923,3,0,3,0,5
31,1,2,0,0,435,1,0,2,159,2,0,3,0,2
31,4,0,2,0,0,1,0,2,953,3,0,3,0,2
37,9,2,2,0,147,0,0,2,416,2,0,3,0,3
30,9,2,2,0,3,1,0,2,174,1,0,3,0,2
58,7,0,1,0,1109,1,1,2,180,1,0,3,0,8
33,7,1,1,0,404,1,0,2,139,1,0,3,0,3
39,1,1,0,0,981,1,0,2,294,1,0,3,0,4
33,1,2,0,0,95,1,0,2,102,1,0,3,0,3
34,7,1,1,0,302,1,0,2,124,1,0,3,0,3
36,7,0,1,0,-290,1,1,2,128,1,0,3,0,3
37,7,2,1,0,259,1,0,2,130,1,0,3,0,3
35,1,1,1,0,527,1,1,2,143,1,0,3,0,3
55,5,1,1,0,102,1,0,2,74,1,0,3,0,7
34,4,2,2,0,872,1,0,2,105,2,0,3,0,3
40,4,0,2,0,490,1,0,2,477,2,0,3,0,4
42,1,2,0,0,19,1,0,2,158,1,0,3,0,4
37,1,1,1,0,16,1,0,2,250,1,0,3,0,3
42,4,1,2,0,386,1,0,2,168,1,0,3,0,4
35,9,2,1,0,539,1,0,2,520,1,0,3,0,3
44,9,0,1,0,-329,1,0,2,171,1,0,3,0,5
30,7,2,1,0,-174,1,0,2,113,1,0,3,0,2
45,2,1,1,0,68,1,0,2,254,1,0,3,0,5
35,1,2,3,1,-532,1,0,2,149,1,0,3,0,3
36,0,0,1,0,0,1,0,2,133,2,0,3,0,3
49,1,1,1,0,64,1,0,2,293,3,0,3,0,6
31,1,2,1,0,1415,1,0,2,485,1,0,3,0,2
31,9,2,1,0,147,1,0,2,374,1,0,3,0,2
39,1,1,1,0,72,1,0,2,425,6,0,3,0,4
37,7,2,1,0,-196,1,0,2,207,1,0,3,0,3
33,1,1,0,0,716,1,0,2,83,3,0,3,0,3
37,4,1,2,0,0,1,0,2,228,1,0,3,0,3
42,7,1,1,0,-246,1,0,2,149,1,0,3,0,4
56,1,1,1,0,-203,1,0,2,139,1,0,3,0,7
37,0,2,1,0,245,1,1,2,732,2,0,3,1,3
36,7,2,1,0,342,1,0,2,142,1,0,3,0,3
29,9,2,2,0,3,1,0,2,359,1,0,3,0,2
54,4,1,2,1,-248,1,1,2,112,1,0,3,0,7
38,1,1,1,0,376,1,0,2,1521,1,0,3,0,4
43,1,0,1,0,370,1,0,2,216,1,0,3,0,5
47,0,2,1,0,594,1,0,2,161,1,0,3,0,5
47,1,1,1,0,387,1,0,2,122,2,0,3,0,5
38,7,1,1,0,208,1,0,2,800,1,0,3,0,4
40,1,1,1,0,563,1,0,2,615,1,0,3,0,4
33,7,0,1,0,392,1,1,2,254,1,0,3,0,3
33,5,1,1,0,165,0,0,2,111,1,0,3,0,3
53,0,0,3,0,236,1,0,2,354,1,0,3,0,7
37,7,1,0,0,52,1,0,2,359,1,0,3,0,3
40,4,2,2,0,1265,1,0,2,97,1,0,3,0,4
37,1,1,0,0,693,1,0,2,327,3,0,3,0,3
35,9,1,1,0,118,1,0,2,236,1,0,3,0,3
49,1,1,0,0,3659,1,0,2,160,1,0,3,0,6
26,1,2,1,0,24,1,0,2,180,1,0,3,0,1
38,4,2,2,0,673,1,0,2,184,1,0,3,0,4
52,6,1,1,0,273,0,0,2,227,1,0,3,0,6
33,7,0,1,0,327,1,0,2,109,1,0,3,0,3
31,0,2,1,0,299,1,0,2,492,2,0,3,0,2
32,1,1,1,0,0,1,0,2,298,1,0,3,0,2
35,1,2,0,0,109,1,0,2,83,2,0,3,0,3
55,4,0,2,0,552,0,0,2,241,2,0,3,0,7
32,1,0,0,0,473,1,0,2,204,2,0,3,0,2
37,11,2,3,0,414,1,0,2,131,1,0,3,0,3
45,1,1,1,0,154,1,0,2,1138,1,0,3,1,5
31,9,1,1,0,344,1,0,2,123,1,0,3,0,2
38,0,1,1,0,8,1,0,2,125,1,0,3,0,4
37,7,1,1,0,78,1,0,2,295,2,0,3,0,3
38,1,1,1,0,266,1,0,2,287,1,0,3,0,4
33,3,1,2,0,98,1,1,2,109,1,0,3,0,3
38,1,1,0,0,83,1,0,2,140,2,0,3,0,4
37,4,2,2,1,45,1,0,2,204,1,0,3,0,3
29,10,1,2,0,8,1,0,2,233,1,0,3,0,2
42,4,1,2,0,263,1,0,2,254,1,0,3,0,4
40,1,1,1,0,306,1,0,2,184,2,0,3,0,4
32,4,1,2,0,233,1,0,2,193,1,0,3,0,2
47,4,0,2,0,447,0,1,2,126,1,0,3,0,5
29,8,2,1,0,872,1,0,2,230,1,0,3,0,2
53,7,0,0,0,-291,1,1,2,591,1,0,3,1,7
31,7,1,2,0,309,1,1,2,294,1,0,3,0,2
59,1,1,1,0,202,1,0,2,173,1,0,3,0,8
29,2,1,0,0,56,1,1,2,336,1,0,3,0,2
59,1,1,0,0,229,1,1,2,19,1,0,3,0,8
44,1,1,0,0,143,1,0,2,153,1,0,3,0,5
38,0,2,1,0,100,1,0,2,786,1,0,3,1,4
49,0,1,1,0,326,1,0,2,99,2,0,3,0,6
43,1,1,1,0,167,1,0,2,243,1,0,3,0,5
52,0,2,1,0,545,1,0,2,260,1,0,3,0,6
40,0,1,1,0,2100,1,1,2,164,2,0,3,0,4
32,7,1,1,0,0,1,1,2,255,2,0,3,0,2
47,0,1,0,0,192,1,0,2,47,1,0,3,0,5
33,4,1,2,0,442,1,0,2,463,1,0,3,0,3
35,4,1,2,0,267,1,0,2,192,1,0,3,0,3
27,7,2,1,0,0,1,0,2,388,7,0,3,0,1
50,1,1,0,0,377,1,0,2,221,1,0,3,0,6
44,5,1,1,0,7624,0,0,2,126,5,0,3,0,5
43,6,1,0,0,66,1,0,2,175,5,0,3,0,5
51,1,1,3,0,37,1,0,2,256,6,0,3,0,6
32,0,2,1,0,64,1,0,2,202,2,0,3,0,2
47,4,0,2,0,34,1,0,2,104,1,0,3,0,5
34,0,0,1,0,627,1,0,2,283,2,0,3,0,3
57,6,1,0,0,1013,1,0,2,448,1,0,3,0,7
43,0,2,1,0,140,1,0,2,127,1,0,3,0,5
40,7,2,2,0,8823,1,0,2,378,1,0,3,0,4
28,1,2,1,0,97,1,0,2,67,1,0,3,0,2
38,1,1,3,0,5,1,0,2,221,2,0,3,0,4
37,10,0,1,0,74,1,0,2,150,1,0,3,0,3
44,0,1,1,0,58544,1,0,2,144,2,0,3,0,5
